nb_shards,nb_requests,accuracy, SP,PE,EOpp,EOdds,retraining_time
5, 237, 0.66, 0.36, 0.26, 0.43, 0.43,  4.251929044723511
5, 238, 0.66, 0.35, 0.26, 0.41, 0.41,  4.10211968421936
5, 239, 0.67, 0.35, 0.26, 0.41, 0.41,  4.1977620124816895
5, 240, 0.65, 0.36, 0.27, 0.41, 0.41,  4.161964178085327
5, 241, 0.66, 0.38, 0.29, 0.45, 0.45,  4.281552076339722
5, 242, 0.66, 0.38, 0.3, 0.43, 0.43,  4.111631393432617
5, 243, 0.66, 0.35, 0.26, 0.43, 0.43,  4.202807426452637
5, 244, 0.66, 0.39, 0.28, 0.48, 0.48,  4.192916631698608
5, 245, 0.66, 0.36, 0.27, 0.42, 0.42,  4.111706256866455
5, 246, 0.66, 0.32, 0.24, 0.39, 0.39,  4.327868938446045
5, 247, 0.66, 0.36, 0.27, 0.43, 0.43,  4.046433687210083
5, 248, 0.66, 0.37, 0.28, 0.44, 0.44,  4.220725059509277
5, 249, 0.67, 0.37, 0.28, 0.43, 0.43,  3.9730384349823
5, 250, 0.65, 0.38, 0.3, 0.43, 0.43,  4.192247629165649
5, 251, 0.67, 0.35, 0.25, 0.42, 0.42,  4.077312231063843
5, 252, 0.66, 0.35, 0.25, 0.42, 0.42,  4.167633533477783
5, 253, 0.67, 0.39, 0.3, 0.45, 0.45,  4.153961896896362
5, 254, 0.66, 0.34, 0.25, 0.41, 0.41,  4.093401193618774
5, 255, 0.65, 0.35, 0.25, 0.43, 0.43,  4.173829078674316
5, 256, 0.66, 0.4, 0.32, 0.45, 0.45,  4.262507200241089
5, 257, 0.66, 0.36, 0.27, 0.43, 0.43,  4.145576000213623
5, 258, 0.66, 0.37, 0.28, 0.44, 0.44,  4.132951021194458
5, 259, 0.66, 0.35, 0.25, 0.42, 0.42,  4.2844953536987305
5, 260, 0.66, 0.32, 0.23, 0.39, 0.39,  4.206533670425415
5, 261, 0.66, 0.37, 0.27, 0.45, 0.45,  4.284003257751465
5, 262, 0.66, 0.32, 0.22, 0.4, 0.4,  4.262868165969849
5, 263, 0.66, 0.34, 0.27, 0.38, 0.38,  4.27212381362915
5, 264, 0.65, 0.38, 0.29, 0.45, 0.45,  4.071101427078247
5, 265, 0.66, 0.37, 0.29, 0.42, 0.42,  4.069766283035278
5, 266, 0.67, 0.37, 0.27, 0.45, 0.45,  4.093189716339111
5, 267, 0.66, 0.36, 0.27, 0.43, 0.43,  4.2927327156066895
5, 268, 0.66, 0.42, 0.32, 0.49, 0.49,  4.081778526306152
5, 269, 0.66, 0.38, 0.29, 0.44, 0.44,  4.088552236557007
5, 270, 0.66, 0.39, 0.3, 0.47, 0.47,  4.128790616989136
5, 271, 0.67, 0.36, 0.26, 0.44, 0.44,  4.214324474334717
5, 272, 0.66, 0.37, 0.28, 0.44, 0.44,  4.07965087890625
5, 273, 0.66, 0.35, 0.26, 0.42, 0.42,  4.2189719676971436
5, 274, 0.66, 0.42, 0.33, 0.48, 0.48,  4.167433500289917
5, 275, 0.67, 0.36, 0.27, 0.42, 0.42,  4.072992324829102
5, 276, 0.66, 0.36, 0.26, 0.43, 0.43,  4.023883104324341
5, 277, 0.66, 0.42, 0.31, 0.51, 0.51,  4.004247188568115
5, 278, 0.66, 0.39, 0.29, 0.45, 0.45,  4.140567064285278
5, 279, 0.65, 0.35, 0.25, 0.44, 0.44,  4.175915718078613
5, 280, 0.66, 0.37, 0.25, 0.46, 0.46,  4.217347145080566
5, 281, 0.66, 0.38, 0.29, 0.45, 0.45,  4.147545099258423
5, 282, 0.66, 0.33, 0.24, 0.4, 0.4,  4.19423508644104
5, 283, 0.67, 0.35, 0.25, 0.42, 0.42,  4.14167046546936
5, 284, 0.66, 0.32, 0.23, 0.38, 0.38,  4.171900749206543
5, 285, 0.67, 0.39, 0.31, 0.44, 0.44,  4.346937417984009
5, 286, 0.66, 0.37, 0.26, 0.47, 0.47,  4.00406289100647
5, 287, 0.66, 0.35, 0.25, 0.41, 0.41,  4.172931909561157
5, 288, 0.67, 0.37, 0.26, 0.46, 0.46,  4.254905939102173
5, 289, 0.66, 0.42, 0.33, 0.49, 0.49,  4.137977838516235
5, 290, 0.67, 0.31, 0.22, 0.38, 0.38,  4.057749032974243
5, 291, 0.67, 0.35, 0.26, 0.42, 0.42,  4.1863532066345215
5, 292, 0.66, 0.35, 0.26, 0.42, 0.42,  4.220079660415649
5, 293, 0.66, 0.34, 0.26, 0.41, 0.41,  4.267242670059204
5, 294, 0.66, 0.36, 0.27, 0.42, 0.42,  4.230172157287598
5, 295, 0.66, 0.38, 0.29, 0.44, 0.44,  4.031798839569092
5, 296, 0.66, 0.37, 0.27, 0.45, 0.45,  4.162369251251221
5, 297, 0.67, 0.37, 0.29, 0.43, 0.43,  4.046722412109375
5, 298, 0.66, 0.42, 0.33, 0.48, 0.48,  3.9725377559661865
5, 299, 0.67, 0.38, 0.3, 0.44, 0.44,  4.284583568572998
5, 300, 0.65, 0.32, 0.24, 0.38, 0.38,  4.100585699081421
5, 301, 0.65, 0.38, 0.31, 0.43, 0.43,  4.006093263626099
5, 302, 0.67, 0.39, 0.3, 0.47, 0.47,  4.099205255508423
5, 303, 0.66, 0.37, 0.26, 0.45, 0.45,  4.0874409675598145
5, 304, 0.66, 0.36, 0.26, 0.44, 0.44,  4.246189117431641
5, 305, 0.66, 0.36, 0.26, 0.43, 0.43,  4.154969215393066
5, 306, 0.66, 0.35, 0.25, 0.43, 0.43,  4.035664796829224
5, 307, 0.67, 0.38, 0.28, 0.44, 0.44,  4.214088439941406
5, 308, 0.66, 0.31, 0.22, 0.38, 0.38,  4.116990327835083
5, 309, 0.66, 0.37, 0.27, 0.44, 0.44,  4.261293888092041
5, 310, 0.66, 0.32, 0.25, 0.37, 0.37,  4.1637232303619385
5, 311, 0.66, 0.36, 0.27, 0.43, 0.43,  4.084677457809448
5, 312, 0.66, 0.4, 0.31, 0.47, 0.47,  4.19426417350769
5, 313, 0.67, 0.35, 0.26, 0.41, 0.41,  4.028004169464111
5, 314, 0.67, 0.35, 0.26, 0.41, 0.41,  4.073307991027832
5, 315, 0.67, 0.4, 0.31, 0.47, 0.47,  4.1303346157073975
5, 316, 0.66, 0.35, 0.25, 0.44, 0.44,  3.987950325012207
5, 317, 0.67, 0.33, 0.24, 0.39, 0.39,  4.204221487045288
5, 318, 0.66, 0.34, 0.24, 0.42, 0.42,  4.086283206939697
5, 319, 0.66, 0.37, 0.27, 0.45, 0.45,  4.179064512252808
5, 320, 0.67, 0.36, 0.26, 0.43, 0.43,  4.22099494934082
5, 321, 0.66, 0.29, 0.2, 0.36, 0.36,  4.215937852859497
5, 322, 0.66, 0.41, 0.32, 0.48, 0.48,  4.2301106452941895
5, 323, 0.66, 0.37, 0.27, 0.45, 0.45,  4.071585178375244
5, 324, 0.65, 0.39, 0.29, 0.46, 0.46,  4.1581549644470215
5, 325, 0.66, 0.29, 0.2, 0.35, 0.35,  4.066051483154297
5, 326, 0.66, 0.4, 0.31, 0.45, 0.45,  4.1725335121154785
5, 327, 0.67, 0.35, 0.25, 0.41, 0.41,  4.083563804626465
5, 328, 0.66, 0.38, 0.3, 0.45, 0.45,  4.270695924758911
5, 329, 0.67, 0.35, 0.25, 0.42, 0.42,  4.137572526931763
5, 330, 0.65, 0.37, 0.27, 0.45, 0.45,  4.230231761932373
5, 331, 0.65, 0.36, 0.26, 0.43, 0.43,  4.1415135860443115
5, 332, 0.67, 0.39, 0.29, 0.45, 0.45,  4.178861141204834
5, 333, 0.67, 0.37, 0.28, 0.43, 0.43,  4.073091745376587
5, 334, 0.66, 0.38, 0.27, 0.46, 0.46,  4.19253945350647
5, 335, 0.67, 0.39, 0.29, 0.46, 0.46,  4.085726976394653
5, 336, 0.66, 0.37, 0.28, 0.43, 0.43,  4.1844117641448975
5, 337, 0.65, 0.37, 0.27, 0.45, 0.45,  4.10925555229187
5, 338, 0.66, 0.38, 0.29, 0.44, 0.44,  4.124928712844849
5, 339, 0.66, 0.36, 0.27, 0.41, 0.41,  4.016637563705444
5, 340, 0.67, 0.37, 0.28, 0.43, 0.43,  4.095867156982422
5, 341, 0.66, 0.39, 0.29, 0.46, 0.46,  4.060588121414185
5, 342, 0.66, 0.36, 0.25, 0.44, 0.44,  4.0927369594573975
5, 343, 0.66, 0.29, 0.21, 0.35, 0.35,  4.330690145492554
5, 344, 0.67, 0.38, 0.29, 0.44, 0.44,  4.081922769546509
5, 345, 0.65, 0.38, 0.28, 0.46, 0.46,  4.106644153594971
5, 346, 0.66, 0.38, 0.28, 0.45, 0.45,  4.14917254447937
5, 347, 0.67, 0.37, 0.28, 0.44, 0.44,  4.220379829406738
5, 348, 0.66, 0.38, 0.29, 0.44, 0.44,  4.154019117355347
5, 349, 0.65, 0.38, 0.3, 0.44, 0.44,  4.13461709022522
5, 350, 0.65, 0.37, 0.28, 0.43, 0.43,  4.087684631347656
5, 351, 0.66, 0.42, 0.33, 0.49, 0.49,  4.2984583377838135
5, 352, 0.66, 0.37, 0.28, 0.44, 0.44,  4.3294618129730225
5, 353, 0.66, 0.39, 0.31, 0.46, 0.46,  4.019518852233887
5, 354, 0.66, 0.41, 0.34, 0.45, 0.45,  4.131101846694946
